timestamp,batch,run,provider,model,variant,group,seed,nonce,section_words,first_cached,warm_attempts,warmed,base_input,base_cached,status,error,input,cached,cache_write,output,reasoning
2026-09-18T22:34:10.786Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_67.5,sweep,2046319402,111c1cfc6549,1500,0,2,true,6164,5632,200,,6164,0,0,5,0
2026-09-18T22:34:10.883Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_early_55,sweep,13219870,494d0f124aed,1500,0,2,true,6158,5632,200,,6158,2560,0,5,0
2026-09-18T22:34:11.707Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_early_80,sweep,2090035918,544a85ee5a53,1500,0,2,true,6160,5632,200,,6160,2560,0,5,0
2026-09-18T22:34:12.411Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_80,sweep,1567476939,a337aa0c80ce,1500,0,2,true,6161,5632,200,,6161,2560,0,5,0
2026-09-18T22:34:14.083Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_early_67.5,sweep,2137550473,09a56e0a89b1,1500,0,2,true,6184,5632,200,,6184,2560,0,5,0
2026-09-18T22:34:15.669Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_early_92.5,sweep,87258522,217c32f264a7,1500,0,2,true,6163,5632,200,,6163,0,0,5,0
2026-09-18T22:34:15.943Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_92.5,sweep,821303003,f76d5a3ca552,1500,0,2,true,6169,5632,200,,6169,2560,0,5,0
2026-09-18T22:34:16.234Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_add,tools,803381644,32eb66a6d9cd,1500,0,2,true,6162,5632,200,,6347,0,0,5,0
2026-09-18T22:34:16.695Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_remove_last,tools,693471988,afd37b76bd7a,1500,0,2,true,6166,5632,200,,5981,0,0,5,0
2026-09-18T22:34:17.240Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tools_reorder,tools,842070549,8b51b5aac62f,1500,0,2,true,6181,5632,200,,6181,0,0,5,0
2026-09-18T22:34:17.908Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tools_remove_all,tools,409414360,863b79885e0a,1500,0,2,true,6169,5632,200,,4657,0,0,5,0
2026-09-18T22:34:19.261Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_strict_off,tools,1884611247,f078812e1154,1500,0,2,true,6150,5632,200,,6150,5632,0,5,0
2026-09-18T22:34:22.508Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,parallel_tool_calls_off,tools,1948360813,d8e2df2d2cf3,1500,0,2,true,6166,5632,200,,6244,0,0,5,0
2026-09-18T22:34:22.553Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_choice_required,tools,558782319,35db35993315,1500,0,2,true,6159,5632,200,,6159,5504,0,25,0
2026-09-18T22:34:22.735Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_choice_none,tools,426333850,3aa6d29b6232,1500,0,2,true,6167,5632,200,,6167,5504,0,5,0
2026-09-18T22:34:22.926Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_schema_key_order,tools,497803330,83136759d45b,1500,0,3,true,6155,5632,200,,6155,5632,0,5,0
2026-09-18T22:34:22.962Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,system_as_developer_message,system,957634893,d3a4d2782ab5,1500,0,2,true,6159,5632,200,,6159,5632,0,5,0
2026-09-18T22:34:24.045Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,tool_choice_function,tools,1040837429,c902192f306e,1500,0,2,true,6139,5632,200,,6139,5504,0,24,0
2026-09-18T22:34:24.422Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,system_as_system_message,system,712682219,b246f0dc7391,1500,0,2,true,6157,5632,200,,6157,5632,0,5,0
2026-09-18T22:34:25.273Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,append_turn,messages,1814554151,bc7a25470552,1500,0,2,true,6157,5632,200,,6213,5632,0,5,0
2026-09-18T22:34:28.492Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none,reasoning,650038769,6ed0af025042,1500,0,2,true,6157,5632,200,,6157,0,0,5,0
2026-09-18T22:34:28.613Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,image_in_final,messages,1564995127,fe7eebd88d1c,1500,0,2,true,6177,5632,200,,6182,0,0,5,0
2026-09-18T22:34:29.034Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,content_as_parts,messages,302872069,4ed3c7afbcf2,1500,0,2,true,6160,5632,200,,6160,5632,0,5,0
2026-09-18T22:34:29.233Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium,reasoning,73974084,e04ac42e207c,1500,0,2,true,6154,5632,200,,6154,0,0,5,0
2026-09-18T22:34:30.267Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none_to_medium,reasoning,1412566522,1630e788f9f6,1500,0,2,true,6160,5632,200,,6160,0,0,5,0
2026-09-18T22:34:30.367Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,model_switch,model,1004615877,7ef65c4d04ea,1500,0,3,true,6170,5632,200,,6170,0,0,14,7
2026-09-18T22:34:31.083Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none_to_low,reasoning,1786909214,7e172aa719dc,1500,0,2,true,6154,5632,200,,6154,0,0,5,0
2026-09-18T22:34:31.785Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none_to_high,reasoning,1126153430,39d471e230d2,1500,0,2,true,6163,5632,200,,6163,0,0,5,0
2026-09-18T22:34:33.530Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none_to_max,reasoning,2018895239,488b56f769aa,1500,0,2,true,6148,5632,400,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:34.887Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none_to_xhigh,reasoning,1810267987,79ea5665887c,1500,0,2,true,6153,5632,200,,6153,0,0,23,16
2026-09-18T22:34:34.981Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_none_omitted,reasoning,1477099926,96eea0082d66,1500,0,2,true,6142,5632,200,,6142,0,0,5,0
2026-09-18T22:34:35.270Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_low_to_high,reasoning,764384419,d328cb7d5d1f,1500,0,2,true,6180,5632,200,,6180,0,0,5,0
2026-09-18T22:34:35.674Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_low_to_max,reasoning,1629213290,a6f847bf692e,1500,0,2,true,6157,5632,400,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:36.860Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_low_to_xhigh,reasoning,640727867,d5c2fc7037bd,1500,0,2,true,6169,5632,200,,6169,0,0,24,17
2026-09-18T22:34:36.953Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_low_omitted,reasoning,1353258901,38805a87803a,1500,0,2,true,6146,5632,200,,6146,0,0,5,0
2026-09-18T22:34:37.604Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium_to_none,reasoning,1561405951,1c602c9a6a18,1500,0,2,true,6166,5632,200,,6166,0,0,5,0
2026-09-18T22:34:39.702Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium_to_low,reasoning,1948576353,bc133820ce73,1500,0,2,true,6152,5632,200,,6152,0,0,5,0
2026-09-18T22:34:41.207Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium_to_xhigh,reasoning,615552244,0c8737d11388,1500,0,2,true,6148,5632,200,,6148,0,0,21,14
2026-09-18T22:34:41.349Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium_to_high,reasoning,742526211,024f302913aa,1500,0,2,true,6141,5632,200,,6141,0,0,18,11
2026-09-18T22:34:41.863Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium_to_max,reasoning,1083402226,64772dfc818a,1500,0,2,true,6158,5632,400,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:41.865Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_medium_omitted,reasoning,2014140894,9d86177a5f5b,1500,0,2,true,6158,5632,200,,6158,5632,0,5,0
2026-09-18T22:34:42.588Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_high_to_none,reasoning,1137102906,366e23abdede,1500,0,2,true,6157,5632,200,,6157,0,0,5,0
2026-09-18T22:34:42.730Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_high_to_low,reasoning,31413024,ad916f95c420,1500,0,2,true,6154,5632,200,,6154,0,0,5,0
2026-09-18T22:34:43.854Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_high_to_medium,reasoning,1905825775,ba1d2778ce09,1500,0,2,true,6173,5632,200,,6173,0,0,5,0
2026-09-18T22:34:46.180Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_high_to_xhigh,reasoning,137822045,d0e293101caa,1500,0,2,true,6153,5632,200,,6153,0,0,22,15
2026-09-18T22:34:46.853Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_high_omitted,reasoning,1671854868,3cbb3cc3577e,1500,0,2,true,6165,5632,200,,6165,0,0,5,0
2026-09-18T22:34:47.119Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_max_to_none,reasoning,1801095778,29a86dbd236b,1500,,1,false,,,0,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:47.275Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_max_to_low,reasoning,55887988,fd01963e8783,1500,,1,false,,,0,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:47.447Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_max_to_medium,reasoning,914583372,5dabdd88ed91,1500,,1,false,,,0,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:47.606Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_max_to_high,reasoning,784185576,162d04dcb414,1500,,1,false,,,0,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:47.776Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_max_to_xhigh,reasoning,1920952715,102b48379273,1500,,1,false,,,0,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:47.994Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_max_omitted,reasoning,99821024,ee8605ac132f,1500,,1,false,,,0,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:48.084Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_high_to_max,reasoning,1968697878,486124fee7b0,1500,0,2,true,6153,5632,400,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:49.037Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_xhigh_to_none,reasoning,283468348,3d5aca14343e,1500,0,2,true,6161,5632,200,,6161,0,0,5,0
2026-09-18T22:34:49.056Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_xhigh_to_low,reasoning,1802038963,a072237583ce,1500,0,2,true,6159,5632,200,,6159,0,0,5,0
2026-09-18T22:34:49.146Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_xhigh_to_medium,reasoning,1171287457,5f479e5f3a41,1500,0,2,true,6183,5632,200,,6183,0,0,5,0
2026-09-18T22:34:49.269Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_xhigh_to_high,reasoning,240256875,114a3856a358,1500,0,2,true,6175,5632,200,,6175,0,0,5,0
2026-09-18T22:34:50.279Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_xhigh_to_max,reasoning,1840779430,0e4e197415e8,1500,0,2,true,6166,5632,400,"Unsupported value: 'max' is not supported with the 'gpt-5.5' model. Supported values are: 'none', 'low', 'medium', 'high', and 'xhigh'.",,,,,
2026-09-18T22:34:52.403Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_xhigh_omitted,reasoning,2119687403,c76ed6a8ec82,1500,0,2,true,6167,5632,200,,6167,0,0,5,0
2026-09-18T22:34:54.064Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,reasoning_summary,reasoning,306314611,d06c0576a114,1500,0,2,true,6138,5632,200,,6138,5632,0,5,0
2026-09-18T22:34:54.702Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,max_output_tokens,output,2089637620,29514d253153,1500,0,2,true,6161,5632,200,,6161,5632,0,5,0
2026-09-18T22:34:54.774Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,include_encrypted_reasoning,reasoning,885425246,c4fb72c06ea6,1500,0,2,true,6160,5632,200,,6160,5632,0,5,0
2026-09-18T22:34:55.098Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,json_schema_format,output,1533523385,f0296a8624b8,1500,0,2,true,6159,5632,200,,6180,0,0,12,0
2026-09-18T22:34:55.248Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,temperature,sampling,299770255,b427d91efb82,1500,0,2,true,6187,5632,400,Unsupported parameter: 'temperature' is not supported with this model.,,,,,
2026-09-18T22:34:55.415Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,verbosity_high,output,651493193,0dfb27bdcf23,1500,0,2,true,6179,5632,200,,6179,0,0,5,0
2026-09-18T22:34:56.787Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,effort_switch_back,reasoning,1597266517,95f7e383faf5,1500,0,2,true,6166,5632,200,,6166,5632,0,5,0
2026-09-18T22:34:57.683Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,top_p,sampling,2031579564,cb40af557db2,1500,0,2,true,6157,5632,400,Unsupported parameter: 'top_p' is not supported with this model.,,,,,
2026-09-18T22:34:59.762Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,cache_key_changed,routing,100998015,1a833a8e9337,1500,0,2,true,6188,5632,200,,6188,0,0,5,0
2026-09-18T22:35:01.436Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,safety_identifier,routing,1562368018,a6a11ddf1691,1500,0,2,true,6161,5632,200,,6161,5632,0,5,0
2026-09-18T22:35:01.534Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,cache_key_removed,routing,1314958048,94d640c80916,1500,0,2,true,6161,5632,200,,6161,0,0,5,0
2026-09-18T22:35:01.684Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,store_true,routing,1188179894,23a58f34ba77,1500,0,2,true,6169,5632,200,,6169,5632,0,5,0
2026-09-18T22:35:01.684Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,metadata,routing,1172928952,879ff253a9dc,1500,0,2,true,6152,5632,200,,6152,5632,0,5,0
2026-09-18T22:35:01.685Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,cache_retention_24h,routing,1995186590,0f0f79a7101f,1500,0,2,true,6172,5632,200,,6172,5632,0,5,0
2026-09-18T22:35:03.151Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,service_tier_flex,routing,1844478785,83973bcfb579,1500,0,2,true,6147,5632,200,,6147,0,0,5,0
2026-09-18T22:35:04.120Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,service_tier_priority,routing,397806369,b2ed368e8efe,1500,0,2,true,6163,5632,200,,6163,0,0,5,0
2026-09-18T22:35:05.736Z,2026-09-18T22:33:47.695Z,0,openai_responses_gpt-5.5,gpt-5.5,truncation_auto,routing,1139784367,e04267fb3b14,1500,0,2,true,6146,5632,200,,6146,5632,0,5,0
2026-09-18T22:35:37.199Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,early_edit_start,probe,2008811387,58413641454c,1500,0,2,true,6175,5632,200,,6175,2560,0,5,0
2026-09-18T22:35:37.455Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,early_edit_end,probe,1095877265,d580686541b1,1500,0,2,true,6164,5632,200,,6165,2560,0,5,0
2026-09-18T22:35:37.763Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,late_edit_start,probe,49447497,8692220c6dad,1500,0,2,true,6163,5632,200,,6163,2560,0,5,0
2026-09-18T22:35:37.891Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,tools_edit_start,probe,6612638,1060b607a4c6,1500,0,2,true,6169,5632,200,,6169,0,0,5,0
2026-09-18T22:35:37.929Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,system_edit_end,probe,1039944581,fbd70c5eb428,1500,0,2,true,6166,5632,200,,6167,2560,0,5,0
2026-09-18T22:35:38.146Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,tools_edit_end,probe,2025397218,4cf35e394427,1500,0,2,true,6159,5632,200,,6160,0,0,5,0
2026-09-18T22:35:38.977Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,system_edit_start,probe,1345709397,797cb28e2837,1500,0,2,true,6162,5632,200,,6162,0,0,5,0
2026-09-18T22:35:39.449Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,control,control,365880372,621009b42d04,1500,0,2,true,6166,5632,200,,6166,5632,0,5,0
2026-09-18T22:35:43.565Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,final_edit,probe,1818533774,dedd337f5182,1500,0,2,true,6160,5632,200,,6161,5632,0,5,0
2026-09-18T22:35:43.655Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_5,sweep,1912378440,9601c9f8d91f,1500,0,2,true,6171,5632,200,,6171,0,0,5,0
2026-09-18T22:35:45.082Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_early_5,sweep,2063336154,50e2f55f3d03,1500,0,2,true,6164,5632,200,,6164,2560,0,5,0
2026-09-18T22:35:45.570Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,late_edit_end,probe,181443417,e9e96a85c1ee,1500,0,2,true,6164,5632,200,,6165,4608,0,5,0
2026-09-18T22:35:46.208Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sibling_then_late_edit,probe,555642976,00ce4a37fa67,1500,0,2,true,6164,5632,200,,6165,4608,0,5,0
2026-09-18T22:35:46.537Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_17.5,sweep,879298333,fd38c40c84a5,1500,0,2,true,6156,5632,200,,6156,0,0,5,0
2026-09-18T22:35:47.889Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,prev_turn_then_final_edit,probe,1899431986,88559d121e18,1500,0,2,true,6151,5632,200,,6152,0,0,5,0
2026-09-18T22:35:49.501Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_early_17.5,sweep,494107867,560d81069e6c,1500,0,2,true,6172,5632,200,,6172,2560,0,5,0
2026-09-18T22:35:49.699Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_30,sweep,1247648800,e7e2fa327b35,1500,0,2,true,6155,5632,200,,6155,0,0,5,0
2026-09-18T22:35:52.224Z,2026-09-18T22:35:31.718Z,0,openai_responses_gpt-5.5,gpt-5.5,sweep_system_42.5,sweep,1906485406,c16981901d26,1500,0,2,true,6151,5632,200,,6151,0,0,5,0
